id,image_path,breed,ragdoll,split
bengal-556672,data/cat_v1/bengal/bengal-556672.jpg,bengal,0,test
bengal-582741,data/cat_v1/bengal/bengal-582741.jpeg,bengal,0,train
bengal-cat (1),data/cat_v1/bengal/bengal-cat (1).jpg,bengal,0,train
bengal-cat-1331937,data/cat_v1/bengal/bengal-cat-1331937.jpg,bengal,0,val
bengal-cat-1337628,data/cat_v1/bengal/bengal-cat-1337628.jpg,bengal,0,train
bengal-cat-9,data/cat_v1/bengal/bengal-cat-9.jpg,bengal,0,train
bengal-cat-breed,data/cat_v1/bengal/bengal-cat-breed.jpg,bengal,0,train
bengal-cat-in-funny-position-1335167,data/cat_v1/bengal/bengal-cat-in-funny-position-1335167.jpg,bengal,0,train
bengal-cat-looking-back-1335152,data/cat_v1/bengal/bengal-cat-looking-back-1335152.jpg,bengal,0,train
bengal-cat-not-a-pet-for-everyone,data/cat_v1/bengal/bengal-cat-not-a-pet-for-everyone.jpg,bengal,0,train
bengal-cat-on-blanket-1331931,data/cat_v1/bengal/bengal-cat-on-blanket-1331931.jpg,bengal,0,train
bengal-cat-running-in-snow-1336009,data/cat_v1/bengal/bengal-cat-running-in-snow-1336009.jpg,bengal,0,train
bengal-cat-sitting-on-garden-table-1334048,data/cat_v1/bengal/bengal-cat-sitting-on-garden-table-1334048.jpg,bengal,0,test
bengal-cat,data/cat_v1/bengal/bengal-cat.jpg,bengal,0,train
bengal-cat9,data/cat_v1/bengal/bengal-cat9.jpg,bengal,0,test
bengal-cat_sm,data/cat_v1/bengal/bengal-cat_sm.jpg,bengal,0,train
bengal-esa-cat-mango-clinic,data/cat_v1/bengal/bengal-esa-cat-mango-clinic.jpg,bengal,0,test
bengal-kitten-860995,data/cat_v1/bengal/bengal-kitten-860995.jpg,bengal,0,train
bengal-kitten-9,data/cat_v1/bengal/bengal-kitten-9.jpg,bengal,0,train
bengal291-1,data/cat_v1/bengal/bengal291-1.jpg,bengal,0,test
bengal_2042592_1920,data/cat_v1/bengal/bengal_2042592_1920.jpg,bengal,0,train
bengal_cat_stock_20140324_1_by_furlined-d7kmoef,data/cat_v1/bengal/bengal_cat_stock_20140324_1_by_furlined-d7kmoef.jpg,bengal,0,train
bengalcat-56a2bcd95f9b58b7d0cdf798,data/cat_v1/bengal/bengalcat-56a2bcd95f9b58b7d0cdf798.jpg,bengal,0,train
bild-20140514210810,data/cat_v1/bengal/bild-20140514210810.jpg,bengal,0,train
boy-bengal-cat-names,data/cat_v1/bengal/boy-bengal-cat-names.jpg,bengal,0,train
cool-bengal-cat-names,data/cat_v1/bengal/cool-bengal-cat-names.jpg,bengal,0,train
cute-bengal-cat-2560x1600-wide-wallpapers.net,data/cat_v1/bengal/cute-bengal-cat-2560x1600-wide-wallpapers.net.jpg,bengal,0,train
cute-bengal-cat-names,data/cat_v1/bengal/cute-bengal-cat-names.jpg,bengal,0,train
d30490cd8cffc4faa8f9c5c55e633529,data/cat_v1/bengal/d30490cd8cffc4faa8f9c5c55e633529.jpg,bengal,0,train
dce7879e1be9d6fb1098e3a2517a5ba8,data/cat_v1/bengal/dce7879e1be9d6fb1098e3a2517a5ba8.jpg,bengal,0,val
e4abdc9e6db9fdfce4d92cd576eda658,data/cat_v1/bengal/e4abdc9e6db9fdfce4d92cd576eda658.jpg,bengal,0,train
ebe4dba7f07ec3734ec73da194467701,data/cat_v1/bengal/ebe4dba7f07ec3734ec73da194467701.jpg,bengal,0,train
f8fcdf63b055734d2348055e4efeccf9,data/cat_v1/bengal/f8fcdf63b055734d2348055e4efeccf9.jpg,bengal,0,train
featured-bengal-cat-price,data/cat_v1/bengal/featured-bengal-cat-price.jpg,bengal,0,train
fullsizeoutput_4f30,data/cat_v1/bengal/fullsizeoutput_4f30.jpg,bengal,0,train
fullsizeoutput_63d4,data/cat_v1/bengal/fullsizeoutput_63d4.jpg,bengal,0,train
fullsizeoutput_63f0,data/cat_v1/bengal/fullsizeoutput_63f0.jpg,bengal,0,val
fullsizeoutput_6412,data/cat_v1/bengal/fullsizeoutput_6412.jpg,bengal,0,train
g_snow_7,data/cat_v1/bengal/g_snow_7.jpg,bengal,0,train
i6yb8bicghp31,data/cat_v1/bengal/i6yb8bicghp31.jpg,bengal,0,train
image,data/cat_v1/bengal/image.jpg,bengal,0,val
image1_3-3,data/cat_v1/bengal/image1_3-3.jpg,bengal,0,train
image2_8-2,data/cat_v1/bengal/image2_8-2.jpg,bengal,0,test
image3_2-1,data/cat_v1/bengal/image3_2-1.jpg,bengal,0,train
imageOriginal,data/cat_v1/bengal/imageOriginal.jpg,bengal,0,test
img_9451,data/cat_v1/bengal/img_9451.jpg,bengal,0,train
img_9728,data/cat_v1/bengal/img_9728.jpg,bengal,0,train
kan-143-scaled,data/cat_v1/bengal/kan-143-scaled.jpg,bengal,0,train
lounging_bengal_cat_stock_20130804_1_by_furlined-d6gn2pf,data/cat_v1/bengal/lounging_bengal_cat_stock_20130804_1_by_furlined-d6gn2pf.jpg,bengal,0,test
maxresdefault-60,data/cat_v1/bengal/maxresdefault-60.jpg,bengal,0,train
nebss,data/cat_v1/bengal/nebss.jpg,bengal,0,train
pexels-photo-326971,data/cat_v1/bengal/pexels-photo-326971.jpeg,bengal,0,train
pexels-photo-977955,data/cat_v1/bengal/pexels-photo-977955.jpeg,bengal,0,val
silver-bengal-cat-names,data/cat_v1/bengal/silver-bengal-cat-names.jpg,bengal,0,train
silver-spotted-bengal,data/cat_v1/bengal/silver-spotted-bengal.jpg,bengal,0,train
thumb-1920-1033849,data/cat_v1/bengal/thumb-1920-1033849.jpg,bengal,0,train
wp2495202,data/cat_v1/bengal/wp2495202.jpg,bengal,0,train
wp4247071,data/cat_v1/bengal/wp4247071.jpg,bengal,0,train
wp4247085,data/cat_v1/bengal/wp4247085.jpg,bengal,0,train
xhl9l24plbw01,data/cat_v1/bengal/xhl9l24plbw01.jpg,bengal,0,train
zdh28okbkl311,data/cat_v1/bengal/zdh28okbkl311.jpg,bengal,0,train
046dce16530c0e2f62348adc724dbc4b,data/cat_v1/domestic_shorthair/046dce16530c0e2f62348adc724dbc4b.jpg,domestic_shorthair,0,train
04f2e5e2f67443c7c3299ce4078dc2a2,data/cat_v1/domestic_shorthair/04f2e5e2f67443c7c3299ce4078dc2a2.jpg,domestic_shorthair,0,train
0C40F888-7B22-4B2C-88B5-049BBB40E374,data/cat_v1/domestic_shorthair/0C40F888-7B22-4B2C-88B5-049BBB40E374.jpeg,domestic_shorthair,0,train
0cd53884802ed1f687f6ddb860973b8b,data/cat_v1/domestic_shorthair/0cd53884802ed1f687f6ddb860973b8b.jpg,domestic_shorthair,0,train
10bc40c87f24b7442f454f90f1248e16,data/cat_v1/domestic_shorthair/10bc40c87f24b7442f454f90f1248e16.jpg,domestic_shorthair,0,train
1200-93358197-domestic-shorthair-cats-playing,data/cat_v1/domestic_shorthair/1200-93358197-domestic-shorthair-cats-playing.jpg,domestic_shorthair,0,train
1200px-American_Shorthair,data/cat_v1/domestic_shorthair/1200px-American_Shorthair.jpg,domestic_shorthair,0,train
1200px-Cat03,data/cat_v1/domestic_shorthair/1200px-Cat03.jpg,domestic_shorthair,0,test
1200x0 (1),data/cat_v1/domestic_shorthair/1200x0 (1).jpg,domestic_shorthair,0,train
1200x0 (2),data/cat_v1/domestic_shorthair/1200x0 (2).jpg,domestic_shorthair,0,train
1200x0 (3),data/cat_v1/domestic_shorthair/1200x0 (3).jpg,domestic_shorthair,0,train
1200x0,data/cat_v1/domestic_shorthair/1200x0.jpg,domestic_shorthair,0,train
1280-594481594-little-kitten-scaled,data/cat_v1/domestic_shorthair/1280-594481594-little-kitten-scaled.jpg,domestic_shorthair,0,train
1286px-British_Shorthair_Cat,data/cat_v1/domestic_shorthair/1286px-British_Shorthair_Cat.jpg,domestic_shorthair,0,train
13299451414_6217c5c653_b,data/cat_v1/domestic_shorthair/13299451414_6217c5c653_b.jpg,domestic_shorthair,0,train
1585003597_2615038995e793c4deb2bb,data/cat_v1/domestic_shorthair/1585003597_2615038995e793c4deb2bb.jpeg,domestic_shorthair,0,train
17e3677e829dc216edcc4c1982680495,data/cat_v1/domestic_shorthair/17e3677e829dc216edcc4c1982680495.jpg,domestic_shorthair,0,test
189edc1cdd4d2ad45352e6d5a05ebdf2,data/cat_v1/domestic_shorthair/189edc1cdd4d2ad45352e6d5a05ebdf2.jpg,domestic_shorthair,0,test
19072-British-Shorthair-tabby-tortoiseshell-cat-reclining-white-background,data/cat_v1/domestic_shorthair/19072-British-Shorthair-tabby-tortoiseshell-cat-reclining-white-background.jpg,domestic_shorthair,0,train
19c64d2430d89fb1d0b21f3037b52431,data/cat_v1/domestic_shorthair/19c64d2430d89fb1d0b21f3037b52431.jpg,domestic_shorthair,0,train
20-02-2020RG-3-scaled,data/cat_v1/domestic_shorthair/20-02-2020RG-3-scaled.jpg,domestic_shorthair,0,train
20171217_153823,data/cat_v1/domestic_shorthair/20171217_153823.jpg,domestic_shorthair,0,train
20180808_221155,data/cat_v1/domestic_shorthair/20180808_221155.jpg,domestic_shorthair,0,test
204574584,data/cat_v1/domestic_shorthair/204574584.jpg,domestic_shorthair,0,test
204646681,data/cat_v1/domestic_shorthair/204646681.jpg,domestic_shorthair,0,train
210084761,data/cat_v1/domestic_shorthair/210084761.jpg,domestic_shorthair,0,val
228794488,data/cat_v1/domestic_shorthair/228794488.jpg,domestic_shorthair,0,train
232069151,data/cat_v1/domestic_shorthair/232069151.jpg,domestic_shorthair,0,train
242111_e8cda_orig,data/cat_v1/domestic_shorthair/242111_e8cda_orig.jpg,domestic_shorthair,0,train
31f7662ca0182a2ef145e580745a1a01,data/cat_v1/domestic_shorthair/31f7662ca0182a2ef145e580745a1a01.jpg,domestic_shorthair,0,test
37087816_10216998859910320_332375493129011200_n,data/cat_v1/domestic_shorthair/37087816_10216998859910320_332375493129011200_n.jpg,domestic_shorthair,0,test
388271506,data/cat_v1/domestic_shorthair/388271506.jpg,domestic_shorthair,0,train
404469246,data/cat_v1/domestic_shorthair/404469246.jpg,domestic_shorthair,0,train
438649_28986_orig,data/cat_v1/domestic_shorthair/438649_28986_orig.jpg,domestic_shorthair,0,train
461138744,data/cat_v1/domestic_shorthair/461138744.jpg,domestic_shorthair,0,train
466748758,data/cat_v1/domestic_shorthair/466748758.jpg,domestic_shorthair,0,val
482497577,data/cat_v1/domestic_shorthair/482497577.jpg,domestic_shorthair,0,train
499844134,data/cat_v1/domestic_shorthair/499844134.jpg,domestic_shorthair,0,test
501189109,data/cat_v1/domestic_shorthair/501189109.jpg,domestic_shorthair,0,test
502158847,data/cat_v1/domestic_shorthair/502158847.jpg,domestic_shorthair,0,test
504925860,data/cat_v1/domestic_shorthair/504925860.jpg,domestic_shorthair,0,test
508396792,data/cat_v1/domestic_shorthair/508396792.jpg,domestic_shorthair,0,val
509787583,data/cat_v1/domestic_shorthair/509787583.jpg,domestic_shorthair,0,train
50f20a3651b0742f2eb623a5c011a653,data/cat_v1/domestic_shorthair/50f20a3651b0742f2eb623a5c011a653.jpg,domestic_shorthair,0,train
523771009,data/cat_v1/domestic_shorthair/523771009.jpg,domestic_shorthair,0,test
536180_dd3d3_orig,data/cat_v1/domestic_shorthair/536180_dd3d3_orig.jpg,domestic_shorthair,0,val
543426094,data/cat_v1/domestic_shorthair/543426094.jpg,domestic_shorthair,0,train
546250_9f2e0_orig,data/cat_v1/domestic_shorthair/546250_9f2e0_orig.jpg,domestic_shorthair,0,train
5bdf4ba6-184b-4559-88e3-8cabc3b9d89a_5.a15ed7d25a297e1bf4776d6d5691a422,data/cat_v1/domestic_shorthair/5bdf4ba6-184b-4559-88e3-8cabc3b9d89a_5.a15ed7d25a297e1bf4776d6d5691a422.jpeg,domestic_shorthair,0,train
5bec89c5926a1.image,data/cat_v1/domestic_shorthair/5bec89c5926a1.image.jpg,domestic_shorthair,0,train
5ca4f9dbdfb21.image,data/cat_v1/domestic_shorthair/5ca4f9dbdfb21.image.jpg,domestic_shorthair,0,train
760496255ddc34fd12e534ecae9a41cd,data/cat_v1/domestic_shorthair/760496255ddc34fd12e534ecae9a41cd.jpg,domestic_shorthair,0,train
7cf57fb9a75ee67d966455888f34ac42,data/cat_v1/domestic_shorthair/7cf57fb9a75ee67d966455888f34ac42.jpg,domestic_shorthair,0,train
7d23228181d836896c1f89edbb4d0b9b,data/cat_v1/domestic_shorthair/7d23228181d836896c1f89edbb4d0b9b.jpg,domestic_shorthair,0,train
7e06a124cfc5c08e0492fbf13482d889,data/cat_v1/domestic_shorthair/7e06a124cfc5c08e0492fbf13482d889.jpg,domestic_shorthair,0,train
86 (1),data/cat_v1/domestic_shorthair/86 (1).jpg,domestic_shorthair,0,train
86,data/cat_v1/domestic_shorthair/86.jpg,domestic_shorthair,0,val
8ccba5e8af1d6d4531cc291294e785bd,data/cat_v1/domestic_shorthair/8ccba5e8af1d6d4531cc291294e785bd.jpg,domestic_shorthair,0,train
92fdf4d2bce3e0f8163176c73bf75530,data/cat_v1/domestic_shorthair/92fdf4d2bce3e0f8163176c73bf75530.jpg,domestic_shorthair,0,train
964b1ff9b318408f68efe6723ae57c71,data/cat_v1/domestic_shorthair/964b1ff9b318408f68efe6723ae57c71.jpg,domestic_shorthair,0,train
981ae64c456d497730bd9475cb75aff7,data/cat_v1/domestic_shorthair/981ae64c456d497730bd9475cb75aff7.jpg,domestic_shorthair,0,train
983623a89687bc5524dab97c8642ef36,data/cat_v1/domestic_shorthair/983623a89687bc5524dab97c8642ef36.jpg,domestic_shorthair,0,train
AdobeStock_215272137-scaled,data/cat_v1/domestic_shorthair/AdobeStock_215272137-scaled.jpeg,domestic_shorthair,0,train
American-Shorthair-Cat-2-1250x834,data/cat_v1/domestic_shorthair/American-Shorthair-Cat-2-1250x834.jpg,domestic_shorthair,0,train
American-Shorthair-Kitten,data/cat_v1/domestic_shorthair/American-Shorthair-Kitten.jpg,domestic_shorthair,0,train
American-shorthair-cat,data/cat_v1/domestic_shorthair/American-shorthair-cat.jpeg,domestic_shorthair,0,train
Bandit,data/cat_v1/domestic_shorthair/Bandit.jpg,domestic_shorthair,0,train
BlueBritishShorthairwithGoldEyes-4734bd8247b04451b6da1994a3f62ae7,data/cat_v1/domestic_shorthair/BlueBritishShorthairwithGoldEyes-4734bd8247b04451b6da1994a3f62ae7.jpg,domestic_shorthair,0,train
British-Shorthair-cat-WW-66384233,data/cat_v1/domestic_shorthair/British-Shorthair-cat-WW-66384233.jpeg,domestic_shorthair,0,train
Cat-F00105530-gN0g9c-orig,data/cat_v1/domestic_shorthair/Cat-F00105530-gN0g9c-orig.jpg,domestic_shorthair,0,train
Cat-F00105530-hNOj8z-orig,data/cat_v1/domestic_shorthair/Cat-F00105530-hNOj8z-orig.jpg,domestic_shorthair,0,train
Cat-F00116574-TIcURh-orig,data/cat_v1/domestic_shorthair/Cat-F00116574-TIcURh-orig.jpeg,domestic_shorthair,0,train
Cat-F00116810-D1ZJSK-orig,data/cat_v1/domestic_shorthair/Cat-F00116810-D1ZJSK-orig.jpeg,domestic_shorthair,0,train
Cat-L00095555-rUFAGS-orig,data/cat_v1/domestic_shorthair/Cat-L00095555-rUFAGS-orig.jpg,domestic_shorthair,0,train
Cat-L00123734-DnvT32-orig,data/cat_v1/domestic_shorthair/Cat-L00123734-DnvT32-orig.jpeg,domestic_shorthair,0,train
Cat-L00124263-KpBwNb-orig,data/cat_v1/domestic_shorthair/Cat-L00124263-KpBwNb-orig.jpg,domestic_shorthair,0,test
Cat-L00138006-pEEYkC-orig,data/cat_v1/domestic_shorthair/Cat-L00138006-pEEYkC-orig.jpg,domestic_shorthair,0,train
DSCN0731,data/cat_v1/domestic_shorthair/DSCN0731.jpg,domestic_shorthair,0,train
DSC_0007,data/cat_v1/domestic_shorthair/DSC_0007.jpg,domestic_shorthair,0,train
Dom,data/cat_v1/domestic_shorthair/Dom.jpg,domestic_shorthair,0,test
Domestic-Shorthair-serious-cat-1030x772,data/cat_v1/domestic_shorthair/Domestic-Shorthair-serious-cat-1030x772.jpg,domestic_shorthair,0,train
DomesticShorthairNilsJacobi-20f86b00868d482492c4f87685725735,data/cat_v1/domestic_shorthair/DomesticShorthairNilsJacobi-20f86b00868d482492c4f87685725735.jpg,domestic_shorthair,0,val
Domestic_shorthaired_cat_face,data/cat_v1/domestic_shorthair/Domestic_shorthaired_cat_face.jpg,domestic_shorthair,0,train
European_shorthair_cat_portrait,data/cat_v1/domestic_shorthair/European_shorthair_cat_portrait.jpg,domestic_shorthair,0,train
Exotic-Shorthair-kittens-1,data/cat_v1/domestic_shorthair/Exotic-Shorthair-kittens-1.jpg,domestic_shorthair,0,val
Exotic-Shorthair-kittens-3,data/cat_v1/domestic_shorthair/Exotic-Shorthair-kittens-3.jpg,domestic_shorthair,0,train
IMG_0947,data/cat_v1/domestic_shorthair/IMG_0947.jpeg,domestic_shorthair,0,train
IMG_20180404_193304,data/cat_v1/domestic_shorthair/IMG_20180404_193304.jpg,domestic_shorthair,0,train
IMG_5969-1,data/cat_v1/domestic_shorthair/IMG_5969-1.jpg,domestic_shorthair,0,train
Lizzie-1,data/cat_v1/domestic_shorthair/Lizzie-1.jpg,domestic_shorthair,0,train
Orange-American-Shorthair-Kitten,data/cat_v1/domestic_shorthair/Orange-American-Shorthair-Kitten.jpg,domestic_shorthair,0,val
Oriental-Shorthair-breed-coat-cat-variety-lengths,data/cat_v1/domestic_shorthair/Oriental-Shorthair-breed-coat-cat-variety-lengths.jpg,domestic_shorthair,0,train
TuxedoCatonChair4722x4722-5797c5625f9b58461f449b90,data/cat_v1/domestic_shorthair/TuxedoCatonChair4722x4722-5797c5625f9b58461f449b90.jpg,domestic_shorthair,0,train
a-tortoiseshell-domestic-shorthair-cat-in-a-crouched-position-looking-directly-at-the-camera-RPT7JN,data/cat_v1/domestic_shorthair/a-tortoiseshell-domestic-shorthair-cat-in-a-crouched-position-looking-directly-at-the-camera-RPT7JN.jpg,domestic_shorthair,0,test
american-shorthair-cat-856159,data/cat_v1/domestic_shorthair/american-shorthair-cat-856159.jpg,domestic_shorthair,0,train
american-shorthair-cat,data/cat_v1/domestic_shorthair/american-shorthair-cat.jpg,domestic_shorthair,0,train
ancestor-Burmese-cat-Wong-Mau-Siamese,data/cat_v1/domestic_shorthair/ancestor-Burmese-cat-Wong-Mau-Siamese.jpg,domestic_shorthair,0,train
animal-cat-domestic-shorthair-grey-indoors-pet-studio-tongue-tongue-M7107H,data/cat_v1/domestic_shorthair/animal-cat-domestic-shorthair-grey-indoors-pet-studio-tongue-tongue-M7107H.jpg,domestic_shorthair,0,val
ash-e1584544879221,data/cat_v1/domestic_shorthair/ash-e1584544879221.jpg,domestic_shorthair,0,train
awruyaegsiweb0baasbs,data/cat_v1/domestic_shorthair/awruyaegsiweb0baasbs.jpg,domestic_shorthair,0,train
b590b2ed84ff824dd6276fe56b901c13,data/cat_v1/domestic_shorthair/b590b2ed84ff824dd6276fe56b901c13.jpg,domestic_shorthair,0,train
black-american-shorthair-cat,data/cat_v1/domestic_shorthair/black-american-shorthair-cat.jpg,domestic_shorthair,0,val
black-american-shorthair-kittens,data/cat_v1/domestic_shorthair/black-american-shorthair-kittens.jpg,domestic_shorthair,0,train
british-shorthair-660445,data/cat_v1/domestic_shorthair/british-shorthair-660445.jpg,domestic_shorthair,0,train
british-shorthair-673621,data/cat_v1/domestic_shorthair/british-shorthair-673621.jpg,domestic_shorthair,0,val
british-shorthair-cat-696525,data/cat_v1/domestic_shorthair/british-shorthair-cat-696525.jpg,domestic_shorthair,0,train
british-shorthair-cat_bGlqZ2eUmZqaraWkpJRrZWVlrWllZWU,data/cat_v1/domestic_shorthair/british-shorthair-cat_bGlqZ2eUmZqaraWkpJRrZWVlrWllZWU.jpg,domestic_shorthair,0,train
british-shorthair-cats-860953,data/cat_v1/domestic_shorthair/british-shorthair-cats-860953.jpg,domestic_shorthair,0,val
british_shorthair_cute_cat,data/cat_v1/domestic_shorthair/british_shorthair_cute_cat.jpg,domestic_shorthair,0,test
britkittens2,data/cat_v1/domestic_shorthair/britkittens2.jpeg,domestic_shorthair,0,train
c8706a9f05a2f298bac780a407d472ef,data/cat_v1/domestic_shorthair/c8706a9f05a2f298bac780a407d472ef.jpg,domestic_shorthair,0,test
cat-3395720_1280,data/cat_v1/domestic_shorthair/cat-3395720_1280.jpg,domestic_shorthair,0,val
cat-British-Shorthair-grey,data/cat_v1/domestic_shorthair/cat-British-Shorthair-grey.jpg,domestic_shorthair,0,val
ce851dbb5413afff9904a66a038d699d,data/cat_v1/domestic_shorthair/ce851dbb5413afff9904a66a038d699d.jpg,domestic_shorthair,0,train
df960998fbe63ab49ea80fc80242372e,data/cat_v1/domestic_shorthair/df960998fbe63ab49ea80fc80242372e.jpg,domestic_shorthair,0,test
domestic-shorthair-biting-on-pink-ribbon,data/cat_v1/domestic_shorthair/domestic-shorthair-biting-on-pink-ribbon.jpg,domestic_shorthair,0,train
domestic-shorthair-cat-2,data/cat_v1/domestic_shorthair/domestic-shorthair-cat-2.jpg,domestic_shorthair,0,train
domestic-shorthair-cat-portrait-month-old-kitten-gray-stripes-laying-down-isolated-white-background-49676348,data/cat_v1/domestic_shorthair/domestic-shorthair-cat-portrait-month-old-kitten-gray-stripes-laying-down-isolated-white-background-49676348.jpg,domestic_shorthair,0,train
domestic-shorthair-cat-portrait-month-old-kitten-gray-stripes-laying-down-isolated-white-background-51211855,data/cat_v1/domestic_shorthair/domestic-shorthair-cat-portrait-month-old-kitten-gray-stripes-laying-down-isolated-white-background-51211855.jpg,domestic_shorthair,0,train
domestic-shorthair-cat-white-fur-grey-stripes-lying-down-white-domestic-cat-shorthair-grey-stripes-138505510,data/cat_v1/domestic_shorthair/domestic-shorthair-cat-white-fur-grey-stripes-lying-down-white-domestic-cat-shorthair-grey-stripes-138505510.jpg,domestic_shorthair,0,train
domestic-shorthair-cat,data/cat_v1/domestic_shorthair/domestic-shorthair-cat.jpg,domestic_shorthair,0,train
domestic-shorthair1,data/cat_v1/domestic_shorthair/domestic-shorthair1.jpg,domestic_shorthair,0,train
domestic-shorthaired-cat-467860,data/cat_v1/domestic_shorthair/domestic-shorthaired-cat-467860.jpg,domestic_shorthair,0,test
domestic-shorthaired-cat-cat-867105,data/cat_v1/domestic_shorthair/domestic-shorthaired-cat-cat-867105.jpg,domestic_shorthair,0,train
domestic-shorthaired-cat-cats-867107,data/cat_v1/domestic_shorthair/domestic-shorthaired-cat-cats-867107.jpg,domestic_shorthair,0,train
dublin-large,data/cat_v1/domestic_shorthair/dublin-large.jpg,domestic_shorthair,0,test
e0j78bcoh6ri0fd7j36x,data/cat_v1/domestic_shorthair/e0j78bcoh6ri0fd7j36x.jpg,domestic_shorthair,0,test
e4ahfqd0aofc7qd1ajh5,data/cat_v1/domestic_shorthair/e4ahfqd0aofc7qd1ajh5.jpg,domestic_shorthair,0,test
e8901c74e0ffaebaac19d375c30c39b8-1140x855,data/cat_v1/domestic_shorthair/e8901c74e0ffaebaac19d375c30c39b8-1140x855.jpg,domestic_shorthair,0,train
e912a1fa4b2543cf33f0b2e106f638be,data/cat_v1/domestic_shorthair/e912a1fa4b2543cf33f0b2e106f638be.jpg,domestic_shorthair,0,train
ef95661f97c6a6ff37a10528e0c53f28,data/cat_v1/domestic_shorthair/ef95661f97c6a6ff37a10528e0c53f28.jpg,domestic_shorthair,0,val
european-shorthair-cat-breed-pictures-8,data/cat_v1/domestic_shorthair/european-shorthair-cat-breed-pictures-8.jpg,domestic_shorthair,0,train
european-shorthair-striped-cat-with-yellow-eyes,data/cat_v1/domestic_shorthair/european-shorthair-striped-cat-with-yellow-eyes.jpg,domestic_shorthair,0,train
exotic-cat-1,data/cat_v1/domestic_shorthair/exotic-cat-1.jpg,domestic_shorthair,0,train
exotic-shorthair-647516,data/cat_v1/domestic_shorthair/exotic-shorthair-647516.jpeg,domestic_shorthair,0,val
exotic-shorthair-781953,data/cat_v1/domestic_shorthair/exotic-shorthair-781953.jpg,domestic_shorthair,0,train
f45059c5d126facac0969c843f39d572,data/cat_v1/domestic_shorthair/f45059c5d126facac0969c843f39d572.jpg,domestic_shorthair,0,train
f4kwkfitruxcw9cqjlu7,data/cat_v1/domestic_shorthair/f4kwkfitruxcw9cqjlu7.jpg,domestic_shorthair,0,train
f5b320919cb854f1c5447ed352832e2d,data/cat_v1/domestic_shorthair/f5b320919cb854f1c5447ed352832e2d.jpg,domestic_shorthair,0,train
fc08022a94ba429162dbae9ac7652936,data/cat_v1/domestic_shorthair/fc08022a94ba429162dbae9ac7652936.jpg,domestic_shorthair,0,train
foto_2Bdan_2Bgambar_2B_2BMengenal_2Bkarakter_2Bkucing_2Bras_2BAmerican_2BShorthair,data/cat_v1/domestic_shorthair/foto_2Bdan_2Bgambar_2B_2BMengenal_2Bkarakter_2Bkucing_2Bras_2BAmerican_2BShorthair.jpg,domestic_shorthair,0,val
gook5j9guzuuqu26ddve,data/cat_v1/domestic_shorthair/gook5j9guzuuqu26ddve.jpg,domestic_shorthair,0,train
holly-cat,data/cat_v1/domestic_shorthair/holly-cat.jpeg,domestic_shorthair,0,train
hollycat,data/cat_v1/domestic_shorthair/hollycat.jpg,domestic_shorthair,0,train
image2-e1453849817704,data/cat_v1/domestic_shorthair/image2-e1453849817704.jpeg,domestic_shorthair,0,train
kitty,data/cat_v1/domestic_shorthair/kitty.jpg,domestic_shorthair,0,train
kqzbmulwse3w436pzmgv,data/cat_v1/domestic_shorthair/kqzbmulwse3w436pzmgv.jpg,domestic_shorthair,0,test
ktcmxqez0cfy2ihnycs3,data/cat_v1/domestic_shorthair/ktcmxqez0cfy2ihnycs3.jpg,domestic_shorthair,0,val
lxqult6bi3d6va6padti,data/cat_v1/domestic_shorthair/lxqult6bi3d6va6padti.jpg,domestic_shorthair,0,val
meg,data/cat_v1/domestic_shorthair/meg.jpg,domestic_shorthair,0,val
monty-cat2,data/cat_v1/domestic_shorthair/monty-cat2.jpg,domestic_shorthair,0,val
oe91gie7tc1i0dvgkbkq,data/cat_v1/domestic_shorthair/oe91gie7tc1i0dvgkbkq.jpg,domestic_shorthair,0,train
orange-american-shorthair-kittens,data/cat_v1/domestic_shorthair/orange-american-shorthair-kittens.jpg,domestic_shorthair,0,train
orange-tabby-domestic-shorthair-cat-orange-tabby-domestic-shorthair-cat-yellow-eyes-relaxing-blanket-185810590,data/cat_v1/domestic_shorthair/orange-tabby-domestic-shorthair-cat-orange-tabby-domestic-shorthair-cat-yellow-eyes-relaxing-blanket-185810590.jpg,domestic_shorthair,0,train
orange-tabby-domestic-shorthair-cat-sitting-crouched-position-looking-camera-185357665,data/cat_v1/domestic_shorthair/orange-tabby-domestic-shorthair-cat-sitting-crouched-position-looking-camera-185357665.jpg,domestic_shorthair,0,train
photo-chat-british-shorthair-6,data/cat_v1/domestic_shorthair/photo-chat-british-shorthair-6.jpg,domestic_shorthair,0,val
photo-chat-exotic-shorthair-57,data/cat_v1/domestic_shorthair/photo-chat-exotic-shorthair-57.jpg,domestic_shorthair,0,train
ps07np7te54ubmiau5y2,data/cat_v1/domestic_shorthair/ps07np7te54ubmiau5y2.jpg,domestic_shorthair,0,train
pyr675owieobbtw1ytbw,data/cat_v1/domestic_shorthair/pyr675owieobbtw1ytbw.jpg,domestic_shorthair,0,val
qfzck00hlbslqogdurzq,data/cat_v1/domestic_shorthair/qfzck00hlbslqogdurzq.jpg,domestic_shorthair,0,train
stbr4ly03lh21,data/cat_v1/domestic_shorthair/stbr4ly03lh21.jpg,domestic_shorthair,0,train
tabby-kittens-on-bed,data/cat_v1/domestic_shorthair/tabby-kittens-on-bed.jpg,domestic_shorthair,0,train
